person_id,name,entity_type,related_film_count,has_wikipedia_text,intro_chars,wikitext_chars,source_url
NAME:吴靖萱,吴靖萱,演员,1,False,0,0,
Q114690772,周依然,演员,1,True,135,4221,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BE%9D%E7%84%B6
NAME:周汉宁,周汉宁,演员,1,False,0,0,
Q38195662,周洪 (演员),演员,2,True,427,42381,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%B4%AA_(%E6%BC%94%E5%93%A1)
Q181425,周润发,演员,1,True,365,38503,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%B6%A6%E5%8F%91
Q135900483,周游 (1991年),演员,2,True,54,8757,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%B8%B8_(1991%E5%B9%B4)
Q198030,周迅,演员,1,True,95,31478,https://zh.wikipedia.org/wiki/%E5%91%A8%E8%BF%85
Q19855529,周雨彤,演员,1,True,144,4136,https://zh.wikipedia.org/wiki/%E5%91%A8%E9%9B%A8%E5%BD%A4
Q3626966,哈利·斯泰尔斯,演员,1,True,228,9417,https://zh.wikipedia.org/wiki/%E5%93%88%E5%88%A9%C2%B7%E6%96%AF%E6%B3%B0%E7%88%BE%E6%96%AF
NAME:哈利·格罗纳,哈利·格罗纳,演员,1,False,0,0,
NAME:哈利·海登-帕顿,哈利·海登-帕顿,演员,1,False,0,0,
Q558301,哈米什·林克莱特,演员,1,True,111,4617,https://zh.wikipedia.org/wiki/%E5%93%88%E7%B1%B3%E4%BB%80%C2%B7%E6%9E%97%E5%85%8B%E8%8E%B1%E7%89%B9
NAME:哈维·凯托,哈维·凯托,演员,1,False,0,0,
Q191132,哈维·凯特尔,演员,1,True,62,15690,https://zh.wikipedia.org/wiki/%E5%93%88%E7%BB%B4%C2%B7%E5%87%AF%E7%89%B9%E5%B0%94
Q191132,哈维·凯特尔,演员,1,True,62,15690,https://zh.wikipedia.org/wiki/%E5%93%88%E7%BB%B4%C2%B7%E5%87%AF%E7%89%B9%E5%B0%94
NAME:哈维·普雷斯内尔,哈维·普雷斯内尔,演员,1,False,0,0,
Q134895,哈维尔·巴登,演员,1,True,160,7283,https://zh.wikipedia.org/wiki/%E5%93%88%E7%B6%AD%E7%88%BE%C2%B7%E5%B7%B4%E7%99%BB
NAME:哈里·劳提,哈里·劳提,演员,1,False,0,0,
Q29841285,哈里斯·迪金森,演员,1,True,211,11562,https://zh.wikipedia.org/wiki/%E5%93%88%E9%87%8C%E6%96%AF%C2%B7%E8%BF%AA%E9%87%91%E6%A3%AE
NAME:哈里森·吉尔伯特森,哈里森·吉尔伯特森,演员,1,False,0,0,
Q81328,哈里森·福特,演员,1,True,313,19194,https://zh.wikipedia.org/wiki/%E5%93%88%E9%87%8C%E6%A3%AE%C2%B7%E7%A6%8F%E7%89%B9
Q309788,唐·强生,演员,1,True,55,2700,https://zh.wikipedia.org/wiki/%E5%94%90%C2%B7%E5%BC%B7%E7%94%9F
Q9051178,唐振刚,演员,1,True,81,6641,https://zh.wikipedia.org/wiki/%E5%94%90%E6%8C%AF%E5%89%9B
Q1239933,唐纳·葛洛佛,演员,1,True,455,9981,https://zh.wikipedia.org/wiki/%E5%94%90%E7%B4%8D%C2%B7%E8%91%9B%E6%B4%9B%E4%BD%9B
Q839636,唐诗咏,演员,1,True,67,20774,https://zh.wikipedia.org/wiki/%E5%94%90%E8%A9%A9%E8%A9%A0
Q16904770,喜翔,演员,1,True,122,5764,https://zh.wikipedia.org/wiki/%E5%96%9C%E7%BF%94
Q9079614,喻恩泰,演员,1,True,221,4371,https://zh.wikipedia.org/wiki/%E5%96%BB%E6%81%A9%E6%B3%B0
Q219655,嘉莉·慕莱根,演员,1,True,122,22067,https://zh.wikipedia.org/wiki/%E5%98%89%E8%8E%89%C2%B7%E6%85%95%E8%90%8A%E6%A0%B9
Q1085473,土屋嘉男,演员,1,True,41,2872,https://zh.wikipedia.org/wiki/%E5%9C%9F%E5%B1%8B%E5%98%89%E7%94%B7
Q2421628,坂本千夏,演员,1,True,180,32350,https://zh.wikipedia.org/wiki/%E5%9D%82%E6%9C%AC%E5%8D%83%E5%A4%8F
NAME:埃尔莎·帕塔奇,埃尔莎·帕塔奇,演员,1,False,0,0,
Q16633391,埃德文·雷丁,演员,1,True,158,13327,https://zh.wikipedia.org/wiki/%E5%9F%83%E5%BE%B7%E6%96%87%C2%B7%E9%9B%B7%E4%B8%81
Q170328,埃里克·坎通纳,演员,1,True,248,7578,https://zh.wikipedia.org/wiki/%E5%9F%83%E9%87%8C%E5%85%8B%C2%B7%E5%9D%8E%E9%80%9A%E7%BA%B3
Q318267,埃里克·斯托尔兹,演员,1,True,49,11708,https://zh.wikipedia.org/wiki/%E5%9F%83%E9%87%8C%E5%85%8B%C2%B7%E6%96%AF%E6%89%98%E5%B0%94%E5%85%B9
Q299421,埃里克·迪恩,演员,1,True,194,9378,https://zh.wikipedia.org/wiki/%E5%9F%83%E9%87%8C%E5%85%8B%C2%B7%E8%BF%AA%E6%81%A9
Q313204,基伦·克金,演员,1,True,206,3451,https://zh.wikipedia.org/wiki/%E5%9F%BA%E5%80%AB%C2%B7%E5%85%8B%E9%87%91
Q202589,基利安·墨菲,演员,3,True,727,13719,https://zh.wikipedia.org/wiki/%E5%9F%BA%E5%88%A9%E5%AE%89%C2%B7%E5%A2%A8%E8%8F%B2
NAME:基利安·墨菲,基利安·墨菲,演员,1,False,0,0,
Q43416,基努·里维斯,演员,1,True,394,21846,https://zh.wikipedia.org/wiki/%E5%9F%BA%E5%8A%AA%C2%B7%E9%87%8C%E7%BB%B4%E6%96%AF
Q103946,基夫·修打兰,演员,1,True,147,6694,https://zh.wikipedia.org/wiki/%E5%9F%BA%E5%A4%AB%C2%B7%E4%BF%AE%E6%89%93%E8%98%AD
Q6382703,基根-麦可·奇,演员,1,True,225,12335,https://zh.wikipedia.org/wiki/%E5%9F%BA%E6%A0%B9-%E9%BA%A5%E5%8F%AF%C2%B7%E5%A5%87
Q50033,堀江由衣,演员,1,True,300,46081,https://zh.wikipedia.org/wiki/%E5%A0%80%E6%B1%9F%E7%94%B1%E8%A1%A3
NAME:堤摩西·柴勒梅德,堤摩西·柴勒梅德,演员,1,False,0,0,
Q108622,塔利亚·夏尔,演员,1,True,80,3305,https://zh.wikipedia.org/wiki/%E5%A1%94%E5%88%A9%E4%BA%9A%C2%B7%E5%A4%8F%E5%B0%94
Q981690,塔哈·拉辛,演员,1,True,88,2895,https://zh.wikipedia.org/wiki/%E5%A1%94%E5%93%88%C2%B7%E6%8B%89%E8%BE%9B
Q220308,塞斯·罗根,演员,1,True,628,26623,https://zh.wikipedia.org/wiki/%E5%A1%9E%E6%96%AF%C2%B7%E7%BE%85%E6%A0%B9
WP:塞雷娜·罗西,塞雷娜·罗西,演员,1,False,0,0,
Q1036386,夏帆,演员,1,True,65,20176,https://zh.wikipedia.org/wiki/%E5%A4%8F%E5%B8%86
NAME:夏恩·杰克逊,夏恩·杰克逊,演员,1,False,0,0,
Q1190336,夏木麻里,演员,1,True,137,3392,https://zh.wikipedia.org/wiki/%E5%A4%8F%E6%9C%A8%E9%BA%BB%E9%87%8C
Q234679,夏绿蒂·兰普琳,演员,1,True,376,10780,https://zh.wikipedia.org/wiki/%E5%A4%8F%E7%B6%A0%E8%92%82%C2%B7%E8%98%AD%E6%99%AE%E7%90%B3
Q697237,夏雨 (中国大陆),演员,1,True,31,7271,https://zh.wikipedia.org/wiki/%E5%A4%8F%E9%9B%A8_(%E4%B8%AD%E5%9B%BD%E5%A4%A7%E9%99%86)
Q10932224,夏靖庭,演员,1,True,494,11719,https://zh.wikipedia.org/wiki/%E5%A4%8F%E9%9D%96%E5%BA%AD
Q11321370,多布杰,演员,1,True,142,2801,https://zh.wikipedia.org/wiki/%E5%A4%9A%E5%B8%83%E6%9D%B0
Q271481,多明妮克·布兰,演员,1,True,119,1297,https://zh.wikipedia.org/wiki/%E5%A4%9A%E6%98%8E%E5%A6%AE%E5%85%8B%C2%B7%E5%B8%83%E8%98%AD
NAME:多莉·德·莱昂,多莉·德·莱昂,演员,1,False,0,0,
Q64560,大卫·丹曼,演员,1,True,132,2321,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A1%9B%C2%B7%E4%B8%B9%E6%9B%BC
NAME:大卫·克伦荷茨,大卫·克伦荷茨,演员,1,False,0,0,
Q363271,大卫·华纳,演员,1,True,236,4776,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A1%9B%C2%B7%E8%8F%AF%E7%B4%8D
Q187038,大卫·卡拉定,演员,1,True,534,4780,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A1%9B%C2%B7%E5%8D%A1%E6%8B%89%E5%AE%9A
NAME:大卫·奥耶罗沃,大卫·奥耶罗沃,演员,1,False,0,0,
NAME:大卫·沃尔,大卫·沃尔,演员,1,False,0,0,
Q373976,大卫·海德·皮尔斯,演员,1,True,174,1273,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A1%9B%C2%B7%E6%B5%B7%E5%BE%B7%C2%B7%E7%9A%AE%E7%88%BE%E6%96%AF
NAME:大卫·盖亚西,大卫·盖亚西,演员,1,False,0,0,
NAME:大卫·科伦斯韦,大卫·科伦斯韦,演员,1,False,0,0,
NAME:大卫·罗利,大卫·罗利,演员,1,False,0,0,
Q115676831,大卫·荣松,演员,1,True,181,2886,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A1%9B%C2%B7%E6%A6%AE%E6%9D%BE
Q16203767,大卫·达斯马齐连,演员,1,True,227,26007,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A1%9B%C2%B7%E9%81%94%E6%96%AF%E9%A6%AC%E9%BD%8A%E9%80%A3
NAME:大卫·达斯马齐连,大卫·达斯马齐连,演员,2,False,0,0,
NAME:大卫·里斯达尔,大卫·里斯达尔,演员,1,False,0,0,
NAME:大卫·霍华德·桑顿,大卫·霍华德·桑顿,演员,1,False,0,0,
Q5383,大卫·鲍伊,演员,1,True,814,15428,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%8D%AB%C2%B7%E9%B2%8D%E4%BC%8A
Q1041739,大泉洋,演员,1,True,137,12633,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%B3%89%E6%B4%8B
NAME:天列拉姆,天列拉姆,演员,1,False,0,0,
NAME:太 保,太 保,演员,1,False,0,0,
NAME:奥利·哈斯基维,奥利·哈斯基维,演员,1,False,0,0,
Q313588,奥利弗·里德,演员,1,True,243,6205,https://zh.wikipedia.org/wiki/%E5%A5%A5%E5%88%A9%E5%BC%97%C2%B7%E9%87%8C%E5%BE%B7
NAME:奥利维尔·里希特斯,奥利维尔·里希特斯,演员,1,False,0,0,
Q15306031,奥卡菲娜,演员,2,True,220,12197,https://zh.wikipedia.org/wiki/%E5%A5%A7%E5%8D%A1%E8%8F%B2%E5%A8%9C
Q62557,奥古斯特·迪尔,演员,1,True,130,5678,https://zh.wikipedia.org/wiki/%E5%A5%A5%E5%8F%A4%E6%96%AF%E7%89%B9%C2%B7%E8%BF%AA%E5%B0%94
Q210547,奥布瑞·普拉扎,演员,1,True,297,13359,https://zh.wikipedia.org/wiki/%E5%A5%A7%E5%B8%83%E7%91%9E%C2%B7%E6%99%AE%E6%8B%89%E6%89%8E
NAME:奥斯卡最佳男配角奖,奥斯卡最佳男配角奖,演员,1,False,0,0,
Q469954,奥斯汀·巴特勒,演员,1,True,424,13434,https://zh.wikipedia.org/wiki/%E5%A5%A5%E6%96%AF%E6%B1%80%C2%B7%E5%B7%B4%E7%89%B9%E5%8B%92
Q24455611,奥莉伊·卡拉瓦尔侯,演员,2,True,73,7667,https://zh.wikipedia.org/wiki/%E5%A5%A7%E8%8E%89%E4%BC%8A%C2%B7%E5%8D%A1%E6%8B%89%E7%93%A6%E7%88%BE%E4%BE%AF
NAME:奥莉薇·瑟尔比,奥莉薇·瑟尔比,演员,1,False,0,0,
Q7088045,奥莉薇雅·柯尔曼,演员,1,True,487,10527,https://zh.wikipedia.org/wiki/%E5%A5%A7%E8%8E%89%E8%96%87%E9%9B%85%C2%B7%E6%9F%AF%E7%88%BE%E6%9B%BC
NAME:奥菲利亚·拉维邦德,奥菲利亚·拉维邦德,演员,1,False,0,0,
NAME:奥黛莎·杨,奥黛莎·杨,演员,1,False,0,0,
NAME:妮乌沙·阿赫希（Niousha Akhshi）,妮乌沙·阿赫希（Niousha Akhshi）,演员,1,False,0,0,
Q37459,妮可·基嫚,演员,2,True,92,66081,https://zh.wikipedia.org/wiki/%E5%A6%AE%E5%8F%AF%C2%B7%E5%9F%BA%E5%AB%9A
NAME:妮可·拜尔,妮可·拜尔,演员,1,False,0,0,
Q167696,妮可·舒辛格,演员,1,True,95,6514,https://zh.wikipedia.org/wiki/%E5%A6%AE%E5%8F%AF%C2%B7%E8%88%92%E8%BE%9B%E6%A0%BC
Q183439,妮娜·杜波夫,演员,1,True,136,16790,https://zh.wikipedia.org/wiki/%E5%A6%AE%E5%A8%9C%C2%B7%E6%9D%9C%E6%B3%A2%E5%A4%AB
NAME:妮娜·阿里安达,妮娜·阿里安达,演员,1,False,0,0,
NAME:姚二嘎,姚二嘎,演员,1,False,0,0,
Q8993128,姚以缇,演员,1,True,347,5014,https://zh.wikipedia.org/wiki/%E5%A7%9A%E4%BB%A5%E7%B7%B9
NAME:姜卓文,姜卓文,演员,1,False,0,0,
NAME:姜大衞,姜大衞,演员,1,False,0,0,
Q485387,姜惠贞,演员,1,True,56,3096,https://zh.wikipedia.org/wiki/%E5%A7%9C%E6%83%A0%E8%B2%9E
Q317563,姜成镐,演员,1,True,99,5111,https://zh.wikipedia.org/wiki/%E5%A7%9C%E6%88%90%E9%8E%AC
Q716069,姜文,演员,2,True,137,10743,https://zh.wikipedia.org/wiki/%E5%A7%9C%E6%96%87
NAME:姜文,姜文,演员,1,False,0,0,
Q488031,姜栋元,演员,2,True,96,7933,https://zh.wikipedia.org/wiki/%E5%A7%9C%E6%A3%9F%E5%85%83
WP:姜永波,姜永波,演员,1,False,0,0,
Q7244051,姜皓文,演员,1,True,160,34512,https://zh.wikipedia.org/wiki/%E5%A7%9C%E7%9A%93%E6%96%87
NAME:威尔·史密斯,威尔·史密斯,演员,1,False,0,0,
NAME:威尔·夏普,威尔·夏普,演员,1,False,0,0,
Q218503,威尔·法洛,演员,1,True,500,10990,https://zh.wikipedia.org/wiki/%E5%A8%81%E7%88%BE%C2%B7%E6%B3%95%E6%B4%9B
Q152542,威廉·托马斯·桑德勒,演员,1,True,66,10788,https://zh.wikipedia.org/wiki/%E5%A8%81%E5%BB%89%C2%B7%E6%89%98%E9%A9%AC%E6%96%AF%C2%B7%E6%A1%91%E5%BE%B7%E5%8B%92
Q188772,威廉·达佛,演员,4,True,313,21509,https://zh.wikipedia.org/wiki/%E5%A8%81%E5%BB%89%C2%B7%E9%81%94%E4%BD%9B
NAME:威廉·阿瑟顿,威廉·阿瑟顿,演员,1,False,0,0,
Q224159,威廉·霍尔·梅西,演员,1,True,75,13778,https://zh.wikipedia.org/wiki/%E5%A8%81%E5%BB%89%C2%B7%E9%9C%8D%E5%B0%94%C2%B7%E6%A2%85%E8%A5%BF
Q6968794,娜塔莉·伊曼纽尔,演员,3,True,121,5494,https://zh.wikipedia.org/wiki/%E5%A8%9C%E5%A1%94%E8%8E%89%C2%B7%E4%BC%8A%E6%9B%BC%E7%BA%BD%E5%B0%94
Q62007121,娜塔莎·罗斯威尔,演员,1,True,200,3101,https://zh.wikipedia.org/wiki/%E5%A8%9C%E5%A1%94%E8%8E%8E%C2%B7%E7%BE%85%E6%96%AF%E5%A8%81%E7%88%BE
Q132616,娜奥米·沃茨,演员,1,True,98,6855,https://zh.wikipedia.org/wiki/%E5%A8%9C%E5%A5%A5%E7%B1%B3%C2%B7%E6%B2%83%E8%8C%A8
Q254894,娜欧蜜·史考特,演员,1,True,180,24035,https://zh.wikipedia.org/wiki/%E5%A8%9C%E6%AD%90%E8%9C%9C%C2%B7%E5%8F%B2%E8%80%83%E7%89%B9
Q19407748,孔升妍,演员,1,True,64,23403,https://zh.wikipedia.org/wiki/%E5%AD%94%E5%8D%87%E5%A6%8D
NAME:孔德贤,孔德贤,演员,1,False,0,0,
Q19939351,孔明 (艺人),演员,1,True,130,4693,https://zh.wikipedia.org/wiki/%E5%AD%94%E6%98%8E_(%E8%97%9D%E4%BA%BA)
NAME:孙佳君,孙佳君,演员,2,False,0,0,
Q9127223,孙艺洲,演员,1,True,49,6936,https://zh.wikipedia.org/wiki/%E5%AD%AB%E8%97%9D%E6%B4%B2
Q55731102,孙锡求,演员,1,True,164,6502,https://zh.wikipedia.org/wiki/%E5%AD%AB%E9%8C%AB%E6%B1%82
Q9127242,孙鹏 (艺人),演员,1,True,149,11867,https://zh.wikipedia.org/wiki/%E5%AD%AB%E9%B5%AC_(%E8%97%9D%E4%BA%BA)
Q7038621,宁静,演员,1,True,264,17250,https://zh.wikipedia.org/wiki/%E5%AE%81%E9%9D%99
Q20973952,安东尼·拉莫斯,演员,1,True,185,14778,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%9D%B1%E5%B0%BC%C2%B7%E6%8B%89%E8%8E%AB%E6%96%AF
Q65932,安东尼·霍普金斯,演员,2,True,152,44029,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%9D%B1%E5%B0%BC%C2%B7%E9%9C%8D%E6%99%AE%E9%87%91%E6%96%AF
Q41548,安东尼奥·班德拉斯,演员,1,True,258,7100,https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%B0%BC%E5%A5%A5%C2%B7%E7%8F%AD%E5%BE%B7%E6%8B%89%E6%96%AF
Q41548,安东尼奥·班德拉斯,演员,1,True,258,7100,https://zh.wikipedia.org/wiki/%E5%AE%89%E4%B8%9C%E5%B0%BC%E5%A5%A5%C2%B7%E7%8F%AD%E5%BE%B7%E6%8B%89%E6%96%AF
Q2850248,安吉丽·莫辛德拉,演员,1,True,245,1958,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%90%89%E4%B8%BD%C2%B7%E8%8E%AB%E8%BE%9B%E5%BE%B7%E6%8B%89
Q13909,安吉丽娜·朱莉,演员,1,True,311,21045,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%90%89%E4%B8%BD%E5%A8%9C%C2%B7%E6%9C%B1%E8%8E%89
Q253536,安妮·波茨,演员,1,True,617,22433,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A6%AE%C2%B7%E6%B3%A2%E8%8C%A8
Q36301,安妮·海瑟薇,演员,3,True,222,15123,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A6%AE%C2%B7%E6%B5%B7%E7%91%9F%E8%96%87
Q36301,安妮·海瑟薇,演员,2,True,222,15123,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A6%AE%C2%B7%E6%B5%B7%E7%91%9F%E8%96%87
NAME:安妮·海瑟薇,安妮·海瑟薇,演员,1,False,0,0,
Q698173,安娜·德哈玛斯,演员,1,True,301,11144,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A8%9C%C2%B7%E5%BE%B7%E5%93%88%E7%91%AA%E6%96%AF
Q4491,安娜·法瑞丝,演员,1,True,135,11002,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A8%9C%C2%B7%E6%B3%95%E7%91%9E%E7%B5%B2
NAME:安娜丽丝·巴索,安娜丽丝·巴索,演员,1,False,0,0,
Q105695,安娜苏菲亚·罗伯,演员,1,True,62,4087,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A8%9C%E8%98%87%E8%8F%B2%E4%BA%9E%C2%B7%E7%BE%85%E4%BC%AF
Q313956,安尼·卡浦尔,演员,1,True,338,2084,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%B0%BC%C2%B7%E5%8D%A1%E6%B5%A6%E7%88%BE
Q4753762,安德斯·丹尼尔森·李,演员,1,True,63,3955,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%B7%E6%96%AF%C2%B7%E4%B8%B9%E5%B0%BC%E7%88%BE%E6%A3%AE%C2%B7%E6%9D%8E
Q23891,安德鲁·加菲尔德,演员,1,True,515,18398,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BE%B7%E9%AD%AF%C2%B7%E5%8A%A0%E8%8F%B2%E7%88%BE%E5%BE%B7
Q711527,安志杰,演员,1,True,112,10875,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BF%97%E6%9D%B0
Q80563990,安恩真 (1991年),演员,1,True,51,10423,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%81%A9%E7%9C%9F_(1991%E5%B9%B4)
WP:安托尼娅·特鲁波,安托尼娅·特鲁波,演员,1,False,0,0,
Q24034671,安格利·莱斯,演员,1,True,104,5623,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%A0%BC%E5%88%A9%C2%B7%E8%90%8A%E6%96%AF
Q65600671,安格斯·克劳德,演员,1,True,218,8121,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%A0%BC%E6%96%AF%C2%B7%E5%85%8B%E5%8A%B3%E5%BE%B7
Q461762,安洁纽·艾莉丝,演员,1,True,126,1733,https://zh.wikipedia.org/wiki/%E5%AE%89%E6%BD%94%E7%B4%90%C2%B7%E8%89%BE%E8%8E%89%E7%B5%B2
Q232120,安琪拉·贝瑟,演员,1,True,418,4133,https://zh.wikipedia.org/wiki/%E5%AE%89%E7%90%AA%E6%8B%89%C2%B7%E8%B2%9D%E7%91%9F
Q11451139,安田显,演员,1,True,144,8428,https://zh.wikipedia.org/wiki/%E5%AE%89%E7%94%B0%E9%A1%AF
Q69697328,安芝慧,演员,1,True,37,6251,https://zh.wikipedia.org/wiki/%E5%AE%89%E8%8A%9D%E6%85%A7
Q373959,安藤政信,演员,1,True,141,7296,https://zh.wikipedia.org/wiki/%E5%AE%89%E8%97%A4%E6%94%BF%E4%BF%A1
NAME:安雅·泰勒-乔伊,安雅·泰勒-乔伊,演员,1,False,0,0,
Q20882479,安雅·泰勒-乔伊,演员,1,True,190,24951,https://zh.wikipedia.org/wiki/%E5%AE%89%E9%9B%85%C2%B7%E6%B3%B0%E5%8B%92-%E5%96%AC%E4%BC%8A
Q485517,宋仲基,演员,2,True,619,93226,https://zh.wikipedia.org/wiki/%E5%AE%8B%E4%BB%B2%E5%9F%BA
Q6129284,宋佳,演员,1,True,57,15058,https://zh.wikipedia.org/wiki/%E5%AE%8B%E4%BD%B3
Q484400,宋康昊,演员,1,True,232,17225,https://zh.wikipedia.org/wiki/%E5%AE%8B%E5%BA%B7%E6%98%8A
Q486455,宋承宪,演员,1,True,277,7846,https://zh.wikipedia.org/wiki/%E5%AE%8B%E6%89%BF%E6%86%B2
WP:宋晓峰,宋晓峰,演员,1,False,0,0,
Q9128369,宋洋,演员,1,True,37,2866,https://zh.wikipedia.org/wiki/%E5%AE%8B%E6%B4%8B
NAME:宋词,宋词,演员,1,False,0,0,
NAME:客串,客串,演员,1,False,0,0,
NAME:寇帝·史密-麦菲,寇帝·史密-麦菲,演员,1,False,0,0,
Q716251,寇帝·史密-麦菲,演员,1,True,225,14474,https://zh.wikipedia.org/wiki/%E5%AF%87%E5%B8%9D%C2%B7%E5%8F%B2%E5%AF%86-%E9%BA%A5%E8%8F%B2
NAME:寇特妮·洛芙,寇特妮·洛芙,演员,1,False,0,0,
NAME:寇瑞·斯托尔,寇瑞·斯托尔,演员,1,False,0,0,
Q1041912,寺岛拓笃,演员,1,True,114,57120,https://zh.wikipedia.org/wiki/%E5%AF%BA%E5%B3%B6%E6%8B%93%E7%AF%A4
Q935167,小克利夫顿·柯林斯,演员,1,True,92,2102,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%85%8B%E5%88%A9%E5%A4%AB%E9%A0%93%C2%B7%E6%9F%AF%E6%9E%97%E6%96%AF
Q165219,小劳勃·道尼,演员,1,True,322,21350,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%8B%9E%E5%8B%83%C2%B7%E9%81%93%E5%B0%BC
Q11461244,小松菜奈,演员,1,True,98,21224,https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%9D%BE%E8%8F%9C%E5%A5%88
Q5359721,小林薰,演员,1,True,68,14558,https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%9E%97%E8%96%B0
Q5359721,小林薰,演员,1,True,68,14558,https://zh.wikipedia.org/wiki/%E5%B0%8F%E6%9E%97%E8%96%B0
Q288114,小田切让,演员,1,True,71,8434,https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E5%88%87%E8%AE%A9
Q329719,小路易斯·格塞特,演员,1,True,86,1808,https://zh.wikipedia.org/wiki/%E5%B0%8F%E8%B7%AF%E6%98%93%E6%96%AF%C2%B7%E6%A0%BC%E5%A1%9E%E7%89%B9
Q308840,尚-克劳德·范达美,演员,1,True,586,21484,https://zh.wikipedia.org/wiki/%E5%B0%9A-%E5%85%8B%E5%8B%9E%E5%BE%B7%C2%B7%E8%8C%83%E9%81%94%E7%BE%8E
Q106204,尚-路易·特罕狄酿,演员,1,True,241,6435,https://zh.wikipedia.org/wiki/%E5%B0%9A-%E8%B7%AF%E6%98%93%C2%B7%E7%89%B9%E7%BD%95%E7%8B%84%E9%87%80
Q43697,尚·连奴,演员,1,True,299,7074,https://zh.wikipedia.org/wiki/%E5%B0%9A%C2%B7%E9%80%A3%E5%A5%B4
NAME:尚楠,尚楠,演员,1,False,0,0,
WP:尤利娅·斯尼吉尔,尤利娅·斯尼吉尔,演员,1,False,0,0,
Q24035944,尤里·亚历山德罗维奇·鲍里索夫,演员,1,True,46,4665,https://zh.wikipedia.org/wiki/%E5%B0%A4%E9%87%8C%C2%B7%E4%BA%9E%E6%AD%B7%E5%B1%B1%E5%BE%B7%E7%BE%85%E7%BB%B4%E5%A5%87%C2%B7%E9%AE%91%E9%87%8C%E7%B4%A2%E5%A4%AB
NAME:尤里·亚历山德罗维奇·鲍里索夫,尤里·亚历山德罗维奇·鲍里索夫,演员,1,False,0,0,
Q7702031,尹子维,演员,1,True,81,10201,https://zh.wikipedia.org/wiki/%E5%B0%B9%E5%AD%90%E7%B6%AD
NAME:尹宣方,尹宣方,演员,1,False,0,0,
Q22084960,尹正,演员,1,True,454,10149,https://zh.wikipedia.org/wiki/%E5%B0%B9%E6%AD%A3
Q491013,尹汝贞,演员,1,True,517,132446,https://zh.wikipedia.org/wiki/%E5%B0%B9%E6%B1%9D%E8%B2%9E
NAME:尹聪,尹聪,演员,1,False,0,0,
Q192668,尼克·凯夫,演员,1,True,146,16896,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%85%8B%C2%B7%E5%87%B1%E5%A4%AB
Q1985488,尼克·奥佛曼,演员,1,True,565,1893,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%85%8B%C2%B7%E5%A5%A7%E4%BD%9B%E6%9B%BC
NAME:尼克·奥佛曼,尼克·奥佛曼,演员,1,False,0,0,
NAME:尼克·比斯库佩克（）,尼克·比斯库佩克（）,演员,1,False,0,0,
Q2985242,尼克·罗宾森,演员,1,True,153,9165,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%85%8B%C2%B7%E7%BE%85%E8%B3%93%E6%A3%AE
Q298347,尼古拉斯·霍尔特,演员,2,True,117,5713,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%8F%A4%E6%8B%89%E6%96%AF%C2%B7%E9%9C%8D%E5%B0%94%E7%89%B9
Q298347,尼古拉斯·霍尔特,演员,2,True,117,5713,https://zh.wikipedia.org/wiki/%E5%B0%BC%E5%8F%A4%E6%8B%89%E6%96%AF%C2%B7%E9%9C%8D%E5%B0%94%E7%89%B9
NAME:尼可拉斯·凯吉,尼可拉斯·凯吉,演员,1,False,0,0,
