person_id,name,entity_type,related_film_count,has_wikipedia_text,intro_chars,wikitext_chars,source_url
Q34345055,艾拉·亨特,演员,1,True,96,9681,https://zh.wikipedia.org/wiki/%E8%89%BE%E6%8B%89%C2%B7%E4%BA%A8%E7%89%B9
Q273788,艾格·拉米瑞兹,演员,3,True,106,4176,https://zh.wikipedia.org/wiki/%E8%89%BE%E6%A0%BC%C2%B7%E6%8B%89%E7%B1%B3%E7%91%9E%E8%8C%B2
Q479451,艾比·丽·科肖,演员,3,True,175,1748,https://zh.wikipedia.org/wiki/%E8%89%BE%E6%AF%94%C2%B7%E4%B8%BD%C2%B7%E7%A7%91%E8%82%96
Q147077,艾玛·史东,演员,8,True,730,109948,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%91%AA%C2%B7%E5%8F%B2%E6%9D%B1
NAME:艾玛·杜蒙,艾玛·杜蒙,演员,1,False,0,0,
Q63086179,艾玛·科林,演员,3,True,123,8012,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%91%AA%C2%B7%E7%A7%91%E6%9E%97
Q228598,艾玛·罗伯茨,演员,1,True,100,37340,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%8E%9B%C2%B7%E7%BD%97%E4%BC%AF%E8%8C%A8
Q74393628,艾玛·霍瓦特,演员,1,True,125,4976,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%91%AA%C2%B7%E9%9C%8D%E7%93%A6%E7%89%B9
NAME:艾瑞克·史托兹,艾瑞克·史托兹,演员,1,False,0,0,
Q4440,艾瑞克·巴纳,演员,3,True,221,13154,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%91%9E%E5%85%8B%C2%B7%E5%B7%B4%E7%B4%8D
Q173399,艾略特·佩吉,演员,4,True,384,20982,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%95%A5%E7%89%B9%C2%B7%E4%BD%A9%E5%90%89
NAME:艾登·艾伦瑞克,艾登·艾伦瑞克,演员,1,False,0,0,
Q374273,艾米·汉莫,演员,1,True,250,27973,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%B1%B3%C2%B7%E6%B1%89%E8%8E%AB
Q230203,艾米·波勒,演员,2,True,227,19235,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%B1%B3%C2%B7%E6%B3%A2%E5%8B%92
Q481832,艾美·亚当斯,演员,7,True,363,26373,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%BE%8E%C2%B7%E4%BA%9E%E7%95%B6%E6%96%AF
NAME:艾美·艾克,艾美·艾克,演员,1,False,0,0,
Q193517,艾美莉·宾特,演员,6,True,612,20641,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%BE%8E%E8%8E%89%C2%B7%E8%B3%93%E7%89%B9
NAME:艾芭·罗尔瓦雀,艾芭·罗尔瓦雀,演员,1,False,0,0,
NAME:艾莉·麦金侬,艾莉·麦金侬,演员,1,False,0,0,
Q237781,艾莉森·皮尔,演员,1,True,219,1802,https://zh.wikipedia.org/wiki/%E8%89%BE%E8%8E%89%E6%A3%AE%C2%B7%E7%9A%AE%E7%88%BE
Q236247,艾莉西亚·维特,演员,1,True,598,2010,https://zh.wikipedia.org/wiki/%E8%89%BE%E8%8E%89%E8%A5%BF%E4%BA%9E%C2%B7%E7%B6%AD%E7%89%B9
Q2156744,艾莉西斯·奈普,演员,1,True,82,6019,https://zh.wikipedia.org/wiki/%E8%89%BE%E8%8E%89%E8%A5%BF%E6%96%AF%C2%B7%E5%A5%88%E6%99%AE
Q572761,艾莎·冈萨雷,演员,2,True,59,5999,https://zh.wikipedia.org/wiki/%E8%89%BE%E8%8E%8E%C2%B7%E5%B2%A1%E8%96%A9%E9%9B%B7
Q13563393,艾莫瑞·柯恩,演员,1,True,164,11311,https://zh.wikipedia.org/wiki/%E8%89%BE%E8%8E%AB%E7%91%9E%C2%B7%E6%9F%AF%E6%81%A9
Q230308,艾蜜莉·摩提默,演员,2,True,228,5713,https://zh.wikipedia.org/wiki/%E8%89%BE%E8%9C%9C%E8%8E%89%C2%B7%E6%91%A9%E6%8F%90%E9%BB%98
NAME:艾蜜莉·艾琳·林德,艾蜜莉·艾琳·林德,演员,1,False,0,0,
Q421471,艾赛儿·汉宁,演员,2,True,73,4374,https://zh.wikipedia.org/wiki/%E8%89%BE%E8%B3%BD%E5%85%92%C2%B7%E6%BC%A2%E5%AF%A7
Q5588,芙烈达·卡萝,演员,1,True,1059,12427,https://zh.wikipedia.org/wiki/%E8%8A%99%E7%83%88%E9%81%94%C2%B7%E5%8D%A1%E8%98%BF
Q58834757,芙蕾雅·艾伦,演员,1,True,113,2523,https://zh.wikipedia.org/wiki/%E8%8A%99%E8%95%BE%E9%9B%85%C2%B7%E8%89%BE%E5%80%AB
Q26308335,芬恩·伍法德,演员,2,True,392,42374,https://zh.wikipedia.org/wiki/%E8%8A%AC%E6%81%A9%C2%B7%E4%BC%8D%E6%B3%95%E5%BE%B7
Q49524,花泽香菜,演员,1,True,124,73404,https://zh.wikipedia.org/wiki/%E8%8A%B1%E6%BE%A4%E9%A6%99%E8%8F%9C
Q327446,苏拉·沙玛,演员,2,True,159,4053,https://zh.wikipedia.org/wiki/%E8%8B%8F%E6%8B%89%C2%B7%E6%B2%99%E7%8E%9B
Q110405827,苏提拉·素维杰拉,演员,1,True,158,2734,https://zh.wikipedia.org/wiki/%E8%8B%8F%E6%8F%90%E6%8B%89%C2%B7%E7%B4%A0%E7%BB%B4%E6%9D%B0%E6%8B%89
Q134507273,苏文涛,演员,1,True,87,3868,https://zh.wikipedia.org/wiki/%E8%98%87%E6%96%87%E6%BF%A4
Q20828338,苏皓儿,演员,1,True,71,15582,https://zh.wikipedia.org/wiki/%E8%98%87%E7%9A%93%E5%85%92
NAME:苏耀庭,苏耀庭,演员,1,False,0,0,
NAME:苏菲·蔡彻,苏菲·蔡彻,演员,1,False,0,0,
Q258777,苏菲亚·波提拉,演员,3,True,199,8661,https://zh.wikipedia.org/wiki/%E8%98%87%E8%8F%B2%E4%BA%9E%C2%B7%E6%B3%A2%E6%8F%90%E6%8B%89
NAME:苏菲亚·潘娜丝,苏菲亚·潘娜丝,演员,1,False,0,0,
Q1074429,苗侨伟,演员,1,True,223,26068,https://zh.wikipedia.org/wiki/%E8%8B%97%E5%83%91%E5%81%89
Q56271721,苗苗 (演员),演员,1,True,66,5930,https://zh.wikipedia.org/wiki/%E8%8B%97%E8%8B%97_(%E6%BC%94%E5%91%98)
Q3275496,若叶龙也,演员,1,True,145,4246,https://zh.wikipedia.org/wiki/%E8%8B%A5%E8%91%89%E9%BE%8D%E4%B9%9F
Q188432,若阿金·德阿尔梅达,演员,1,True,589,3181,https://zh.wikipedia.org/wiki/%E8%8B%A5%E9%98%BF%E9%87%91%C2%B7%E5%BE%B7%E9%98%BF%E5%B0%94%E6%A2%85%E8%BE%BE
NAME:范·迪塞尔,范·迪塞尔,演员,4,False,0,0,
Q51884509,范丞丞,演员,1,True,32,8611,https://zh.wikipedia.org/wiki/%E8%8C%83%E4%B8%9E%E4%B8%9E
NAME:范伟,范伟,演员,1,False,0,0,
NAME:茱儿·芭莉摩,茱儿·芭莉摩,演员,1,False,0,0,
Q228747,茱莉·华特丝,演员,3,True,187,3966,https://zh.wikipedia.org/wiki/%E8%8C%B1%E8%8E%89%C2%B7%E8%8F%AF%E7%89%B9%E7%B5%B2
Q79055374,茱莉亚·福克斯,演员,1,True,102,2346,https://zh.wikipedia.org/wiki/%E8%8C%B1%E8%8E%89%E4%BA%9E%C2%B7%E7%A6%8F%E5%85%8B%E6%96%AF
Q80405,茱莉安·摩尔,演员,3,True,255,52769,https://zh.wikipedia.org/wiki/%E8%8C%B1%E8%8E%89%E5%AE%89%C2%B7%E6%91%A9%E7%88%BE
Q236189,茱蒂·葛瑞儿,演员,3,True,365,7848,https://zh.wikipedia.org/wiki/%E8%8C%B1%E8%92%82%C2%B7%E8%91%9B%E7%91%9E%E5%85%92
Q112966338,草爷,演员,1,True,103,6899,https://zh.wikipedia.org/wiki/%E8%8D%89%E7%88%BA
Q47668585,荣梓杉,演员,1,True,68,6359,https://zh.wikipedia.org/wiki/%E8%8D%A3%E6%A2%93%E6%9D%89
NAME:荷莉·杭特,荷莉·杭特,演员,1,False,0,0,
Q1033016,荷莉·贝瑞,演员,5,True,109,11091,https://zh.wikipedia.org/wiki/%E8%8D%B7%E8%8E%89%C2%B7%E8%B2%9D%E7%91%9E
Q159178,荻皮卡·帕都恭,演员,2,True,100,5879,https://zh.wikipedia.org/wiki/%E8%8D%BB%E7%9A%AE%E5%8D%A1%C2%B7%E5%B8%95%E9%83%BD%E6%81%AD
Q228862,莉娜·欧琳,演员,1,True,254,1465,https://zh.wikipedia.org/wiki/%E8%8E%89%E5%A8%9C%C2%B7%E6%AD%90%E7%90%B3
Q20670730,莉莉-萝丝·戴普,演员,1,True,314,32927,https://zh.wikipedia.org/wiki/%E8%8E%89%E8%8E%89-%E8%98%BF%E7%B5%B2%C2%B7%E6%88%B4%E6%99%AE
Q229184,莉莉·柯林斯,演员,1,True,239,8297,https://zh.wikipedia.org/wiki/%E8%8E%89%E8%8E%89%C2%B7%E6%9F%AF%E6%9E%97%E6%96%AF
Q13217306,莉莉·詹姆斯,演员,3,True,151,8091,https://zh.wikipedia.org/wiki/%E8%8E%89%E8%8E%89%C2%B7%E8%A9%B9%E5%A7%86%E6%96%AF
Q7422787,莎拉·史努克,演员,1,True,399,4028,https://zh.wikipedia.org/wiki/%E8%8E%8E%E6%8B%89%C2%B7%E5%8F%B2%E5%8A%AA%E5%85%8B
Q4177928,莎拉·拉尔森,演员,1,True,581,36621,https://zh.wikipedia.org/wiki/%E8%8E%8E%E6%8B%89%C2%B7%E6%8B%89%E5%B0%94%E6%A3%AE
WP:莎琳拉·托马斯,莎琳拉·托马斯,演员,1,False,0,0,
Q26703036,莫妮卡·巴巴罗,演员,2,True,148,6745,https://zh.wikipedia.org/wiki/%E8%8E%AB%E5%A6%AE%E5%8D%A1%C2%B7%E5%B7%B4%E5%B7%B4%E7%BE%85
Q9333342,莫子仪,演员,1,True,325,34102,https://zh.wikipedia.org/wiki/%E8%8E%AB%E5%AD%90%E5%84%80
Q716027,莫文蔚,演员,1,True,1261,47168,https://zh.wikipedia.org/wiki/%E8%8E%AB%E6%96%87%E8%94%9A
NAME:莫永康,莫永康,演员,1,False,0,0,
NAME:莫莉·奎恩,莫莉·奎恩,演员,1,False,0,0,
Q231091,莫雷纳·巴卡林,演员,4,True,255,5830,https://zh.wikipedia.org/wiki/%E8%8E%AB%E9%9B%B7%E7%BA%B3%C2%B7%E5%B7%B4%E5%8D%A1%E6%9E%97
Q112082,莱奥妮·贝内施,演员,1,True,89,3652,https://zh.wikipedia.org/wiki/%E8%8E%B1%E5%A5%A5%E5%A6%AE%C2%B7%E8%B4%9D%E5%86%85%E6%96%BD
NAME:莱恩·雷诺斯,莱恩·雷诺斯,演员,1,False,0,0,
Q534925,莱斯莉·奥加姆斯,演员,3,True,64,831,https://zh.wikipedia.org/wiki/%E8%8E%B1%E6%96%AF%E8%8E%89%C2%B7%E5%A5%A5%E5%8A%A0%E5%A7%86%E6%96%AF
Q444410,莱斯莉·曼维尔,演员,1,True,62,1450,https://zh.wikipedia.org/wiki/%E8%8E%B1%E6%96%AF%E8%8E%89%C2%B7%E6%9B%BC%E7%BB%B4%E5%B0%94
Q38111,莱昂纳多·迪卡普里奥,演员,15,True,731,33008,https://zh.wikipedia.org/wiki/%E8%8E%B1%E6%98%82%E7%BA%B3%E5%A4%9A%C2%B7%E8%BF%AA%E5%8D%A1%E6%99%AE%E9%87%8C%E5%A5%A5
NAME:莱维·米勒,莱维·米勒,演员,1,False,0,0,
Q28549850,莱莎·寇希,演员,1,True,225,2908,https://zh.wikipedia.org/wiki/%E8%90%8A%E8%8E%8E%C2%B7%E5%AF%87%E5%B8%8C
Q1134047,菅田将晖,演员,1,True,130,44657,https://zh.wikipedia.org/wiki/%E8%8F%85%E7%94%B0%E5%B0%87%E6%9A%89
Q234447,菲丽希缇·琼斯,演员,2,True,260,15222,https://zh.wikipedia.org/wiki/%E8%8F%B2%E4%B8%BD%E5%B8%8C%E7%BC%87%C2%B7%E7%90%BC%E6%96%AF
Q27535227,菲昂·怀海德,演员,2,True,82,6929,https://zh.wikipedia.org/wiki/%E8%8F%B2%E6%98%82%C2%B7%E6%87%B7%E6%B5%B7%E5%BE%B7
Q16224046,菲比·沃勒-布里奇,演员,1,True,334,24087,https://zh.wikipedia.org/wiki/%E8%8F%B2%E6%AF%94%C2%B7%E6%B2%83%E5%8B%92-%E5%B8%83%E9%87%8C%E5%A5%87
Q242739,菲莉西亚·拉沙德,演员,1,True,69,1799,https://zh.wikipedia.org/wiki/%E8%8F%B2%E8%8E%89%E8%A5%BF%E4%BA%9A%C2%B7%E6%8B%89%E6%B2%99%E5%BE%B7
WP:萝娜李·希蒙,萝娜李·希蒙,演员,1,False,0,0,
Q220901,萝拉·邓恩,演员,2,True,308,7616,https://zh.wikipedia.org/wiki/%E8%98%BF%E6%8B%89%C2%B7%E9%84%A7%E6%81%A9
Q97346946,萧永裕,演员,1,True,39,2305,https://zh.wikipedia.org/wiki/%E8%95%AD%E6%B0%B8%E8%A3%95
Q373034,萨伊德·塔格马奥,演员,2,True,75,4890,https://zh.wikipedia.org/wiki/%E8%90%A8%E4%BC%8A%E5%BE%B7%C2%B7%E5%A1%94%E6%A0%BC%E9%A9%AC%E5%A5%A5
Q351505,萨沙·达万,演员,1,True,274,12263,https://zh.wikipedia.org/wiki/%E8%90%A8%E6%B2%99%C2%B7%E8%BE%BE%E4%B8%87
Q26997611,萨琪·毕兹,演员,3,True,100,3367,https://zh.wikipedia.org/wiki/%E8%96%A9%E7%90%AA%C2%B7%E7%95%A2%E8%8C%B2
Q3443583,葆拉·努涅斯,演员,1,True,143,2446,https://zh.wikipedia.org/wiki/%E8%91%86%E6%8B%89%C2%B7%E5%8A%AA%E6%B6%85%E6%96%AF
Q2658847,葛优,演员,4,True,226,10442,https://zh.wikipedia.org/wiki/%E8%91%9B%E4%BC%98
Q5567967,葛伦·鲍威尔,演员,1,True,280,9265,https://zh.wikipedia.org/wiki/%E8%91%9B%E5%80%AB%C2%B7%E9%AE%91%E5%A8%81%E7%88%BE
NAME:葛凡,葛凡,演员,1,False,0,0,
Q26897673,葛蕾丝范,演员,1,True,102,10735,https://zh.wikipedia.org/wiki/%E8%91%9B%E8%95%BE%E7%B5%B2%E8%8C%83
NAME:董仔,董仔,演员,1,False,0,0,
Q987933,董洁,演员,1,True,105,9799,https://zh.wikipedia.org/wiki/%E8%91%A3%E6%B4%81
Q9336020,董玮,演员,1,True,218,12606,https://zh.wikipedia.org/wiki/%E8%91%A3%E7%91%8B
Q748404,蒂卡·桑普特,演员,1,True,281,3934,https://zh.wikipedia.org/wiki/%E8%92%82%E5%8D%A1%C2%B7%E6%A1%91%E6%99%AE%E7%89%B9
Q203804,蒂姆·罗斯,演员,5,True,154,5579,https://zh.wikipedia.org/wiki/%E8%92%82%E5%A7%86%C2%B7%E7%BD%97%E6%96%AF
NAME:蒂娜·费,蒂娜·费,演员,1,False,0,0,
Q57391,蒂尔·施魏格尔,演员,3,True,224,9103,https://zh.wikipedia.org/wiki/%E8%92%82%E5%B0%94%C2%B7%E6%96%BD%E9%AD%8F%E6%A0%BC%E5%B0%94
NAME:蒂芬妮·哈戴许,蒂芬妮·哈戴许,演员,1,False,0,0,
Q200534,蒂达·史云顿,演员,5,True,945,27148,https://zh.wikipedia.org/wiki/%E8%92%82%E9%81%94%C2%B7%E5%8F%B2%E9%9B%B2%E9%A0%93
Q4778621,蒋勤勤,演员,1,True,37,6558,https://zh.wikipedia.org/wiki/%E8%92%8B%E5%8B%A4%E5%8B%A4
Q81819,蒙妮卡·贝露琪,演员,2,True,177,9013,https://zh.wikipedia.org/wiki/%E8%92%99%E5%A6%AE%E5%8D%A1%C2%B7%E8%B2%9D%E9%9C%B2%E7%90%AA
Q15904204,蓝盈莹,演员,1,True,81,7657,https://zh.wikipedia.org/wiki/%E8%97%8D%E7%9B%88%E7%91%A9
Q29564239,蔡凡熙,演员,1,True,115,7449,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%87%A1%E7%86%99
Q55718966,蔡思韵,演员,3,True,47,8475,https://zh.wikipedia.org/wiki/%E8%94%A1%E6%80%9D%E9%9F%B5
Q9337337,蔡振南,演员,1,True,62,27519,https://zh.wikipedia.org/wiki/%E8%94%A1%E6%8C%AF%E5%8D%97
Q28410405,蔡文静,演员,1,True,52,5101,https://zh.wikipedia.org/wiki/%E8%94%A1%E6%96%87%E9%9D%99
NAME:蔡晓彤,蔡晓彤,演员,1,False,0,0,
Q18815764,蔡秀彬,演员,1,True,65,8809,https://zh.wikipedia.org/wiki/%E8%94%A1%E7%A7%80%E5%BD%AC
NAME:蔡邵桓,蔡邵桓,演员,1,False,0,0,
NAME:蕾亚·塞洪,蕾亚·塞洪,演员,1,False,0,0,
Q231096,蕾雅·瑟杜,演员,4,True,395,16766,https://zh.wikipedia.org/wiki/%E8%95%BE%E9%9B%85%C2%B7%E7%91%9F%E6%9D%9C
Q230710,薇拉莉·葛琳诺,演员,2,True,125,1698,https://zh.wikipedia.org/wiki/%E8%96%87%E6%8B%89%E8%8E%89%C2%B7%E8%91%9B%E7%90%B3%E8%AB%BE
Q220396,薇薇卡·A·福克斯,演员,3,True,334,3883,https://zh.wikipedia.org/wiki/%E8%96%87%E8%96%87%E5%8D%A1%C2%B7A%C2%B7%E7%A6%8F%E5%85%8B%E6%96%AF
Q101797,薇诺娜·瑞德,演员,2,True,727,23160,https://zh.wikipedia.org/wiki/%E8%96%87%E8%AF%BA%E5%A8%9C%C2%B7%E7%91%9E%E5%BE%B7
WP:薛宝鹤,薛宝鹤,演员,1,False,0,0,
NAME:薛马·摩尔,薛马·摩尔,演员,1,False,0,0,
Q229056,蜜妮·卓芙,演员,1,True,302,2360,https://zh.wikipedia.org/wiki/%E8%9C%9C%E5%A6%AE%C2%B7%E5%8D%93%E8%8A%99
Q156796,蜜雪儿·威廉丝,演员,3,True,507,61722,https://zh.wikipedia.org/wiki/%E8%9C%9C%E9%9B%AA%E5%85%92%C2%B7%E5%A8%81%E5%BB%89%E7%B5%B2
Q229112,蜜雪儿·摩纳汉,演员,3,True,93,6117,https://zh.wikipedia.org/wiki/%E8%9C%9C%E9%9B%AA%E5%85%92%C2%B7%E6%91%A9%E7%B4%8D%E6%BC%A2
NAME:袁富华,袁富华,演员,1,False,0,0,
Q55718976,袁富华,演员,1,True,328,19856,https://zh.wikipedia.org/wiki/%E8%A2%81%E5%AF%8C%E8%8F%AF
NAME:裘伊·罗伦·亚当斯,裘伊·罗伦·亚当斯,演员,1,False,0,0,
Q160432,裘德·洛,演员,6,True,90,11451,https://zh.wikipedia.org/wiki/%E8%A3%98%E5%BE%B7%C2%B7%E6%B4%9B
NAME:裴斗娜,裴斗娜,演员,1,False,0,0,
Q180942,西亚·李毕福,演员,3,True,100,17864,https://zh.wikipedia.org/wiki/%E8%A5%BF%E4%BA%9E%C2%B7%E6%9D%8E%E7%95%A2%E7%A6%8F
NAME:西恩·威廉·史考特,西恩·威廉·史考特,演员,1,False,0,0,
NAME:詹卡洛·埃斯波西托,詹卡洛·埃斯波西托,演员,1,False,0,0,
NAME:詹妮娜·加万卡,詹妮娜·加万卡,演员,1,False,0,0,
Q40715,詹妮弗·洛佩兹,演员,1,True,63,71089,https://zh.wikipedia.org/wiki/%E8%A9%B9%E5%A6%AE%E5%BC%97%C2%B7%E6%B4%9B%E4%BD%A9%E5%85%B9
Q15990205,詹姆士·诺顿,演员,2,True,153,7724,https://zh.wikipedia.org/wiki/%E8%A9%B9%E5%A7%86%E5%A3%AB%C2%B7%E8%AB%BE%E9%A0%93
Q717194,詹姆士·达西,演员,2,True,158,1197,https://zh.wikipedia.org/wiki/%E8%A9%B9%E5%A7%86%E5%A3%AB%C2%B7%E9%81%94%E8%A5%BF
NAME:詹姆士·雷玛,詹姆士·雷玛,演员,2,False,0,0,
Q299483,詹姆斯·克伦威尔,演员,5,True,80,2455,https://zh.wikipedia.org/wiki/%E8%A9%B9%E5%A7%86%E6%96%AF%C2%B7%E5%85%8B%E4%BC%A6%E5%A8%81%E5%B0%94
NAME:詹姆斯·劳林（）,詹姆斯·劳林（）,演员,1,False,0,0,
NAME:詹姆斯·厄尔巴尼亚克,詹姆斯·厄尔巴尼亚克,演员,1,False,0,0,
NAME:詹姆斯·阿卡斯特,詹姆斯·阿卡斯特,演员,1,False,0,0,
Q485901,詹姆斯·马斯登,演员,4,True,233,14640,https://zh.wikipedia.org/wiki/%E8%A9%B9%E5%A7%86%E6%96%AF%C2%B7%E9%A6%AC%E6%96%AF%E7%99%BB
Q193659,詹姆斯·麦艾维,演员,4,True,522,9631,https://zh.wikipedia.org/wiki/%E8%A9%B9%E5%A7%86%E6%96%AF%C2%B7%E9%BA%A5%E8%89%BE%E7%B6%AD
Q313705,詹森·舒瓦兹曼,演员,3,True,506,3109,https://zh.wikipedia.org/wiki/%E8%A9%B9%E6%A3%AE%C2%B7%E8%88%92%E7%93%A6%E5%85%B9%E6%9B%BC
NAME:计春华,计春华,演员,1,False,0,0,
Q189422,让·杜雅尔丹,演员,2,True,157,4648,https://zh.wikipedia.org/wiki/%E8%AE%A9%C2%B7%E6%9D%9C%E9%9B%85%E5%B0%94%E4%B8%B9
Q1346638,许冠文,演员,2,True,340,26567,https://zh.wikipedia.org/wiki/%E8%A8%B1%E5%86%A0%E6%96%87
Q112889280,许恩怡,演员,1,True,73,3287,https://zh.wikipedia.org/wiki/%E8%A8%B1%E6%81%A9%E6%80%A1
NAME:许恩怡,许恩怡,演员,1,False,0,0,
NAME:许时豪,许时豪,演员,1,False,0,0,
NAME:许玮宁,许玮宁,演员,1,False,0,0,
Q118118022,许素莹,演员,1,True,87,18978,https://zh.wikipedia.org/wiki/%E8%A8%B1%E7%B4%A0%E7%91%A9
Q106526374,许贤,演员,1,True,72,4923,https://zh.wikipedia.org/wiki/%E8%A8%B1%E8%B3%A2
NAME:请参阅演员章节,请参阅演员章节,演员,1,False,0,0,
NAME:诺伯特·李奥·巴茨,诺伯特·李奥·巴茨,演员,1,False,0,0,
Q3345735,诺耶米·梅兰特,演员,1,True,51,7321,https://zh.wikipedia.org/wiki/%E8%AB%BE%E8%80%B6%E7%B1%B3%C2%B7%E6%A2%85%E8%98%AD%E7%89%B9
NAME:谢博文,谢博文,演员,1,False,0,0,
Q9343509,谢君豪,演员,1,True,166,23586,https://zh.wikipedia.org/wiki/%E8%AC%9D%E5%90%9B%E8%B1%AA
Q2481902,谢安琪,演员,1,True,701,79188,https://zh.wikipedia.org/wiki/%E8%AC%9D%E5%AE%89%E7%90%AA
NAME:谢怡芬,谢怡芬,演员,1,False,0,0,
NAME:谢章颖,谢章颖,演员,1,False,0,0,
Q9344146,谢苗,演员,1,True,95,11411,https://zh.wikipedia.org/wiki/%E8%AC%9D%E8%8B%97
Q2146157,谢贤,演员,1,True,249,35412,https://zh.wikipedia.org/wiki/%E8%AC%9D%E8%B3%A2
Q380579,谢霆锋,演员,1,True,282,63340,https://zh.wikipedia.org/wiki/%E8%AC%9D%E9%9C%86%E9%8B%92
Q712908,谭耀文,演员,1,True,305,37387,https://zh.wikipedia.org/wiki/%E8%AD%9A%E8%80%80%E6%96%87
Q229029,谭蒂·纽顿,演员,2,True,147,9811,https://zh.wikipedia.org/wiki/%E8%AD%9A%E8%92%82%C2%B7%E7%B4%90%E9%A0%93
Q6125633,谷祖琳,演员,1,True,45,13577,https://zh.wikipedia.org/wiki/%E8%B0%B7%E7%A5%96%E7%90%B3
NAME:贝尔·吉罗斯,贝尔·吉罗斯,演员,1,False,0,0,
Q28487,贝热尼丝·贝乔,演员,1,True,156,3611,https://zh.wikipedia.org/wiki/%E8%B4%9D%E7%83%AD%E5%B0%BC%E4%B8%9D%C2%B7%E8%B4%9D%E4%B9%94
Q28542230,贝瑞·科汉,演员,3,True,501,28412,https://zh.wikipedia.org/wiki/%E8%B2%9D%E7%91%9E%C2%B7%E7%A7%91%E6%BC%A2
Q335455,费尔兰德·蒙特纳哥,演员,1,True,132,2147,https://zh.wikipedia.org/wiki/%E8%B2%BB%E7%88%BE%E8%98%AD%E5%BE%B7%C2%B7%E8%92%99%E7%89%B9%E7%B4%8D%E5%93%A5
Q465907,费尔南达·托雷斯,演员,1,True,94,1029,https://zh.wikipedia.org/wiki/%E8%B4%B9%E5%B0%94%E5%8D%97%E8%BE%BE%C2%B7%E6%89%98%E9%9B%B7%E6%96%AF
Q73612,费欧娜·萧,演员,5,True,207,5290,https://zh.wikipedia.org/wiki/%E8%B2%BB%E6%AD%90%E5%A8%9C%C2%B7%E8%95%AD
NAME:贺珑,贺珑,演员,1,False,0,0,
NAME:贾冰,贾冰,演员,2,False,0,0,
Q13014163,贾图隆·摩乔克,演员,1,False,0,0,
Q241897,贾姬·威佛,演员,2,True,116,3158,https://zh.wikipedia.org/wiki/%E8%B3%88%E5%A7%AC%C2%B7%E5%A8%81%E4%BD%9B
Q316596,贾斯汀·塞洛克斯,演员,2,True,173,8674,https://zh.wikipedia.org/wiki/%E8%B3%88%E6%96%AF%E6%B1%80%C2%B7%E5%A1%9E%E6%B4%9B%E5%85%8B%E6%96%AF
Q1303706,贾斯汀·巴尔多尼,演员,1,False,0,0,
Q43432,贾斯汀·提姆布莱克,演员,2,True,329,24252,https://zh.wikipedia.org/wiki/%E8%B3%88%E6%96%AF%E6%B1%80%C2%B7%E6%8F%90%E5%A7%86%E5%B8%83%E8%90%8A%E5%85%8B
Q22058479,贾斯特·史密斯,演员,1,True,122,5241,https://zh.wikipedia.org/wiki/%E8%B3%88%E6%96%AF%E7%89%B9%C2%B7%E5%8F%B2%E5%AF%86%E6%96%AF
Q2312801,贾桂琳·费南迪斯,演员,1,True,283,2457,https://zh.wikipedia.org/wiki/%E8%B3%88%E6%A1%82%E7%90%B3%C2%B7%E8%B2%BB%E5%8D%97%E8%BF%AA%E6%96%AF
NAME:赖淑琪,赖淑琪,演员,1,False,0,0,
NAME:赖玟君,赖玟君,演员,1,False,0,0,
NAME:赖雨霏,赖雨霏,演员,1,False,0,0,
NAME:赛塔蕾·马莱基（Setareh Maleki）,赛塔蕾·马莱基（Setareh Maleki）,演员,1,False,0,0,
Q455898,赛巴斯汀·史坦,演员,5,True,219,10579,https://zh.wikipedia.org/wiki/%E8%B3%BD%E5%B7%B4%E6%96%AF%E6%B1%80%C2%B7%E5%8F%B2%E5%9D%A6
Q83287,赛琳娜·戈麦斯,演员,1,True,1392,25376,https://zh.wikipedia.org/wiki/%E8%B5%9B%E7%90%B3%E5%A8%9C%C2%B7%E6%88%88%E9%BA%A6%E6%96%AF
NAME:赛门·菲利普斯,赛门·菲利普斯,演员,1,False,0,0,
NAME:赛门·雷克斯,赛门·雷克斯,演员,1,False,0,0,
NAME:赛门·麦克伯尼,赛门·麦克伯尼,演员,1,False,0,0,
Q189489,赞达亚,演员,6,True,785,41792,https://zh.wikipedia.org/wiki/%E8%B5%9E%E8%BE%BE%E4%BA%9A
Q233619,赫利希克·罗桑,演员,1,True,532,56076,https://zh.wikipedia.org/wiki/%E8%B5%AB%E5%88%A9%E5%B8%8C%E5%85%8B%C2%B7%E7%BE%85%E6%A1%91
NAME:赫里杜·哈龙（Hridhu Haroon）,赫里杜·哈龙（Hridhu Haroon）,演员,1,False,0,0,
Q9349416,赵丽颖,演员,2,True,199,38700,https://zh.wikipedia.org/wiki/%E8%B6%99%E9%BA%97%E7%A9%8E
Q197424,赵本山,演员,1,True,153,33512,https://zh.wikipedia.org/wiki/%E8%B5%B5%E6%9C%AC%E5%B1%B1
